date	commit	benchmark	instructions	toolchain
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	fib	1004056158	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	fib+jit	486943272	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	hash-access	210105143	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	hash-access+jit	209547489	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	int-arith	344952261	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	int-arith+jit	198843757	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	method-call	895795459	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	method-call+jit	875260942	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	num-arith	623360555	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	num-arith+jit	258128085	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	poly-call	581614383	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	poly-call+jit	602611801	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	string-concat	120630150	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	string-concat+jit	118402968	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	time-parts	2494155806	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	time-parts+jit	1362105822	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	word-count	1110825747	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	word-count+jit	1124133037	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	array-ops	873299767	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	array-ops+jit	878833662	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-array	243135840	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-array+jit	242511824	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-class	1163806493	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-class+jit	1153259990	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-ctor	1398435923	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-ctor+jit	1389128456	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-fib	2638563401	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-fib+jit	1261167674	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-grammar-parse-deep	39083395	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-grammar-parse-deep+jit	39146314	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-grammar-parse	42626932	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-grammar-parse+jit	42684140	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-hash	261613465	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-hash+jit	256358417	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-index-store	6495515166	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-index-store+jit	6048900268	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-mandelbrot	1394648028	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-mandelbrot+jit	667187741	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-startup	8908302	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-startup+jit	8908503	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-string	492651822	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-string+jit	495227535	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-tak	2685089479	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-tak+jit	1597456648	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-threads-serial	6637172510	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-threads-serial+jit	5896855961	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-threads	7705685864	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-threads+jit	7089768846	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-yaml-parse	290619083	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	bench-yaml-parse+jit	292674356	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	debug-guard	1366847162	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	debug-guard+jit	1057693515	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	fib	1004295051	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	fib+jit	486942492	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	hash-access	210061472	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	hash-access+jit	209463533	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	int-arith	344748477	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	int-arith+jit	198644840	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	method-call	895305838	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	method-call+jit	874582229	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	num-arith	622959366	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	num-arith+jit	258119129	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	poly-call	583496430	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	poly-call+jit	604895598	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	string-concat	120596804	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	string-concat+jit	118301612	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	time-parts	2495878208	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	time-parts+jit	1363914842	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	word-count	1110315728	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:32:33Z	9a7604ad8ed0e42c90b8dceda17266cd39768588	word-count+jit	1124023875	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	array-ops	873958367	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	array-ops+jit	879492524	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-array	243265625	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-array+jit	242651670	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-class	1164145650	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-class+jit	1152960571	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-ctor	1397736833	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-ctor+jit	1389552244	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-fib	2638556317	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-fib+jit	1261161349	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-grammar-parse-deep	39102050	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-grammar-parse-deep+jit	39153086	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-grammar-parse	42624165	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-grammar-parse+jit	42673261	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-hash	261751114	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-hash+jit	256500423	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-index-store	6498310207	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-index-store+jit	6055690731	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-mandelbrot	1395497902	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-mandelbrot+jit	668029945	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-startup	8901029	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-startup+jit	8901312	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-string	492663773	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-string+jit	495289519	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-tak	2685080141	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-tak+jit	1597446318	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-threads-serial	6647166499	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-threads-serial+jit	5900301572	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-threads	7718769414	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-threads+jit	7093581255	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-yaml-parse	290725357	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	bench-yaml-parse+jit	292655925	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	debug-guard	1368339477	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	debug-guard+jit	1059185637	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	fib	1004286994	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	fib+jit	486934623	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	hash-access	210163335	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	hash-access+jit	209572622	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	int-arith	345242492	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	int-arith+jit	199138757	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	method-call	895602145	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	method-call+jit	874880385	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	num-arith	622952951	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	num-arith+jit	258112463	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	poly-call	583478601	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	poly-call+jit	604474004	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	string-concat	120589246	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	string-concat+jit	118294075	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	time-parts	2498866954	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	time-parts+jit	1366906930	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	word-count	1111890321	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:55:49Z	c25f029f955f75ad8af48cf287239aa33aa1e682	word-count+jit	1124339123	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	array-ops	867881822	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	array-ops+jit	873449393	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-array	241362517	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-array+jit	240839514	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-class	1156703149	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-class+jit	1145604806	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-ctor	1384553911	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-ctor+jit	1377780857	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-fib	2638576507	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-fib+jit	1261184917	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-grammar-parse-deep	38705451	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-grammar-parse-deep+jit	38719939	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-grammar-parse	42287028	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-grammar-parse+jit	42229838	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-hash	259147293	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-hash+jit	253916840	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-index-store	6494842912	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-index-store+jit	6052229448	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-mandelbrot	1394651682	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-mandelbrot+jit	667184766	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-startup	8913824	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-startup+jit	8914458	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-string	486292186	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-string+jit	488872264	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-tak	2681539238	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-tak+jit	1593910041	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-threads-serial	6638054732	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-threads-serial+jit	5896369668	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-threads	7709811896	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-threads+jit	7094223441	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-yaml-parse	286590457	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	bench-yaml-parse+jit	288613975	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	debug-guard	1366266731	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	debug-guard+jit	1057112296	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	fib	1004305394	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	fib+jit	486952452	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	hash-access	208554115	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	hash-access+jit	207977250	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	int-arith	344758290	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	int-arith+jit	198654517	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	method-call	891589701	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	method-call+jit	871365840	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	num-arith	622966004	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	num-arith+jit	258129055	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	poly-call	580215698	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	poly-call+jit	601368047	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	string-concat	120104220	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	string-concat+jit	117809135	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	time-parts	2495886260	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	time-parts+jit	1363923113	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	word-count	1092837974	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T17:19:31Z	a1c6f67f43e3149c78e5833dd71b47dd25311516	word-count+jit	1105871144	rustc 1.96.0 (ac68faa20 2026-05-25)
